refset;algorithm;variation;bp distance;ROC-AUC per chromosome;Recall snps;Recall entries;Recall genes;ROC-AUC overall (lco);ROC-AUC - mean per snpl (lco);Hits@1(lco);Hits@3(lco);Hits@5(lco);Hits@10(lco);Mean rank (lco);Median rank (lco)
farashi p-value cutoff;LR;combi;depict;;41,0;41,0;41,0;66,62149954832883;0,6747967479674797;24,0;38,0;40,0;41,0;1,7317073170731707;1,0
farashi p-value cutoff;SVM;graphlet;25;;16,0;17,0;14,0;66,2629757785467;0,6875;10,0;16,0;16,0;17,0;1,7058823529411764;1,0
farashi p-value cutoff;SVM;graphlet;50;;21,0;22,0;18,0;57,993730407523515;0,5297619047619048;9,0;21,0;21,0;22,0;2,0;2,0
farashi p-value cutoff;SVM;graphlet;100;;24,0;25,0;21,0;65,55223880597015;0,6152777777777777;11,0;21,0;23,0;25,0;2,32;2,0
farashi p-value cutoff;SVM;graphlet;500;;60,0;62,0;53,0;67,98113723346091;0,5800195696761642;9,0;27,0;37,0;47,0;7,854838709677419;4,0
farashi p-value cutoff;SVM;graphlet;1000;0,5077122257146159;79,0;83,0;70,0;67,85100770408847;0,539203192756609;6,0;19,0;29,0;52,0;14,927710843373495;7,0
farashi p-value cutoff;SVM;graphlet;2000;0,44686782791527413;88,0;92,0;78,0;63,2760383493681;0,48338553906990084;4,0;10,0;19,0;35,0;25,065217391304348;15,5
farashi p-value cutoff;SVM;graphlet;depict;;41,0;41,0;41,0;67,90876242095753;0,6483739837398375;24,0;39,0;40,0;41,0;1,7317073170731707;1,0
farashi p-value cutoff;SVM;normal;25;;16,0;17,0;14,0;59,688581314878896;0,59375;9,0;16,0;16,0;17,0;1,8235294117647058;1,0
farashi p-value cutoff;SVM;normal;50;;21,0;22,0;18,0;61,75548589341693;0,5654761904761905;10,0;20,0;22,0;22,0;1,8636363636363635;2,0
farashi p-value cutoff;SVM;normal;100;;24,0;25,0;21,0;56,35820895522387;0,43333333333333335;6,0;21,0;25,0;25,0;2,52;3,0
farashi p-value cutoff;SVM;normal;500;;60,0;62,0;53,0;62,95204249004141;0,4420875662856797;5,0;22,0;32,0;44,0;9,016129032258064;5,0
farashi p-value cutoff;SVM;normal;1000;0,47619183426059686;79,0;83,0;70,0;67,0657497073844;0,4876869371400135;6,0;19,0;31,0;53,0;15,421686746987952;7,0
farashi p-value cutoff;SVM;normal;2000;0,43401780764800024;88,0;92,0;78,0;63,16723095661113;0,4533918455597861;3,0;11,0;17,0;33,0;25,23913043478261;14,0
farashi p-value cutoff;SVM;normal;depict;;41,0;41,0;41,0;72,87714543812103;0,7388211382113822;26,0;39,0;41,0;41,0;1,5365853658536586;1,0
farashi p-value cutoff;SVM;autoencode;25;;16,0;17,0;14,0;70,93425605536332;0,7083333333333333;11,0;16,0;17,0;17,0;1,588235294117647;1,0
farashi p-value cutoff;SVM;autoencode;50;;21,0;22,0;18,0;72,02194357366771;0,6964285714285714;13,0;20,0;22,0;22,0;1,6363636363636365;1,0
farashi p-value cutoff;SVM;autoencode;100;;24,0;25,0;21,0;66,6268656716418;0,525;9,0;24,0;25,0;25,0;2,12;2,0
farashi p-value cutoff;SVM;autoencode;500;;60,0;62,0;53,0;69,25330000781067;0,5805666316572522;14,0;28,0;36,0;46,0;7,596774193548387;4,0
farashi p-value cutoff;SVM;autoencode;1000;0,5178916236794042;79,0;83,0;70,0;69,60262509681063;0,5546446640303465;9,0;23,0;35,0;54,0;14,566265060240964;7,0
farashi p-value cutoff;SVM;autoencode;2000;0,5188199589490015;88,0;92,0;78,0;68,44711318203659;0,5496859323890921;5,0;15,0;21,0;40,0;21,66304347826087;11,0
farashi p-value cutoff;SVM;autoencode;depict;;41,0;41,0;41,0;65,98915989159892;0,676829268292683;24,0;39,0;40,0;41,0;1,7560975609756098;1,0
farashi p-value cutoff;SVM;combi;25;;16,0;17,0;14,0;62,28373702422145;0,65625;9,0;16,0;17,0;17,0;1,7058823529411764;1,0
farashi p-value cutoff;SVM;combi;50;;21,0;22,0;18,0;69,27899686520375;0,6845238095238095;12,0;20,0;22,0;22,0;1,6818181818181819;1,0
farashi p-value cutoff;SVM;combi;100;;24,0;25,0;21,0;57,37313432835821;0,4277777777777778;5,0;21,0;23,0;25,0;2,6;2,0
farashi p-value cutoff;SVM;combi;500;;60,0;62,0;53,0;66,10071858158244;0,5258740121747818;13,0;22,0;35,0;45,0;8,419354838709678;4,0
farashi p-value cutoff;SVM;combi;1000;0,5045480497272177;79,0;83,0;70,0;66,96471725471243;0,5235874561914557;10,0;17,0;31,0;52,0;15,759036144578314;8,0
farashi p-value cutoff;SVM;combi;2000;0,5256574020145133;88,0;92,0;78,0;67,14533538936007;0,5465919073223419;3,0;11,0;19,0;46,0;22,02173913043478;10,5
farashi p-value cutoff;SVM;combi;depict;;41,0;41,0;41,0;65,37940379403794;0,6300813008130082;23,0;39,0;40,0;41,0;1,7560975609756098;1,0
farashi p-value cutoff;DT;graphlet;25;;16,0;17,0;14,0;61,76470588235294;0,8385416666666666;15,0;17,0;17,0;17,0;1,1176470588235294;1,0
farashi p-value cutoff;DT;graphlet;50;;21,0;22,0;18,0;54,153605015673975;0,6279761904761905;17,0;22,0;22,0;22,0;1,2272727272727273;1,0
farashi p-value cutoff;DT;graphlet;100;;24,0;25,0;21,0;50,35820895522388;0,5253472222222223;11,0;25,0;25,0;25,0;1,56;2,0
farashi p-value cutoff;DT;graphlet;500;;60,0;62,0;53,0;59,12286182925877;0,5160575566665664;27,0;62,0;62,0;62,0;1,564516129032258;2,0
farashi p-value cutoff;DT;graphlet;1000;0,5085403144210248;79,0;83,0;70,0;57,30287025336725;0,5029921943245531;25,0;83,0;83,0;83,0;1,6987951807228916;2,0
farashi p-value cutoff;DT;graphlet;2000;0,44722146386394857;88,0;92,0;78,0;56,48612181958366;0,5000897040067591;23,0;92,0;92,0;92,0;1,75;2,0
farashi p-value cutoff;DT;graphlet;depict;;41,0;41,0;41,0;56,61698283649503;0,6758130081300814;32,0;41,0;41,0;41,0;1,2195121951219512;1,0
farashi p-value cutoff;DT;normal;25;;16,0;17,0;14,0;67,64705882352942;0,84375;14,0;17,0;17,0;17,0;1,1764705882352942;1,0
farashi p-value cutoff;DT;normal;50;;21,0;22,0;18,0;62,77429467084639;0,7023809523809523;17,0;22,0;22,0;22,0;1,2272727272727273;1,0
farashi p-value cutoff;DT;normal;100;;24,0;25,0;21,0;44,62686567164179;0,5013888888888889;10,0;25,0;25,0;25,0;1,6;2,0
farashi p-value cutoff;DT;normal;500;;60,0;62,0;53,0;60,39404826993674;0,5322953333588754;27,0;62,0;62,0;62,0;1,564516129032258;2,0
farashi p-value cutoff;DT;normal;1000;0,49084703072434777;79,0;83,0;70,0;59,25160283473188;0,515779748840054;30,0;83,0;83,0;83,0;1,6385542168674698;2,0
farashi p-value cutoff;DT;normal;2000;0,44682200282208395;88,0;92,0;78,0;56,587386722983915;0,4941678133318755;26,0;92,0;92,0;92,0;1,7173913043478262;2,0
farashi p-value cutoff;DT;normal;depict;;41,0;41,0;41,0;56,27822944896115;0,684959349593496;34,0;41,0;41,0;41,0;1,170731707317073;1,0
farashi p-value cutoff;DT;autoencode;25;;16,0;17,0;14,0;44,11764705882353;0,640625;13,0;17,0;17,0;17,0;1,2352941176470589;1,0
farashi p-value cutoff;DT;autoencode;50;;21,0;22,0;18,0;56,50470219435737;0,6607142857142857;15,0;22,0;22,0;22,0;1,3181818181818181;1,0
farashi p-value cutoff;DT;autoencode;100;;24,0;25,0;21,0;62,59701492537314;0,6409722222222223;16,0;25,0;25,0;25,0;1,36;1,0
farashi p-value cutoff;DT;autoencode;500;;60,0;62,0;53,0;60,59322033898306;0,4965109393264301;31,0;62,0;62,0;62,0;1,5;1,5
farashi p-value cutoff;DT;autoencode;1000;0,5154484112480066;79,0;83,0;70,0;58,60435458605811;0,5170857747546982;27,0;83,0;83,0;83,0;1,6746987951807228;2,0
farashi p-value cutoff;DT;autoencode;2000;0,4712388072146558;88,0;92,0;78,0;55,641782038818675;0,4772535523045099;24,0;92,0;92,0;92,0;1,7391304347826086;2,0
farashi p-value cutoff;DT;autoencode;depict;;41,0;41,0;41,0;64,85998193315267;0,7804878048780488;38,0;41,0;41,0;41,0;1,0731707317073171;1,0
farashi p-value cutoff;DT;combi;25;;16,0;17,0;14,0;41,1764705882353;0,640625;12,0;17,0;17,0;17,0;1,2941176470588236;1,0
farashi p-value cutoff;DT;combi;50;;21,0;22,0;18,0;65,04702194357367;0,7321428571428571;18,0;22,0;22,0;22,0;1,1818181818181819;1,0
farashi p-value cutoff;DT;combi;100;;24,0;25,0;21,0;63,10447761194031;0,5993055555555556;17,0;25,0;25,0;25,0;1,32;1,0
farashi p-value cutoff;DT;combi;500;;60,0;62,0;53,0;55,514332578301975;0,4510050251073617;22,0;62,0;62,0;62,0;1,6451612903225807;2,0
farashi p-value cutoff;DT;combi;1000;0,4706009273731964;79,0;83,0;70,0;58,69927268280468;0,5065042688480806;28,0;83,0;83,0;83,0;1,6626506024096386;2,0
farashi p-value cutoff;DT;combi;2000;0,4707774724949133;88,0;92,0;78,0;52,72940341702703;0,4872787599068758;15,0;92,0;92,0;92,0;1,8369565217391304;2,0
farashi p-value cutoff;DT;combi;depict;;41,0;41,0;41,0;70,41553748870821;0,7845528455284553;38,0;41,0;41,0;41,0;1,0731707317073171;1,0
farashi p-value cutoff;KNN1;graphlet;25;;16,0;17,0;14,0;55,88235294117647;0,71875;14,0;17,0;17,0;17,0;1,1764705882352942;1,0
farashi p-value cutoff;KNN1;graphlet;50;;21,0;22,0;18,0;65,59561128526646;0,7529761904761905;19,0;22,0;22,0;22,0;1,1363636363636365;1,0
farashi p-value cutoff;KNN1;graphlet;100;;24,0;25,0;21,0;57,13432835820896;0,5833333333333334;17,0;25,0;25,0;25,0;1,32;1,0
farashi p-value cutoff;KNN1;graphlet;500;;60,0;62,0;53,0;65,93962352573615;0,5692955292894236;32,0;62,0;62,0;62,0;1,4838709677419355;1,0
farashi p-value cutoff;KNN1;graphlet;1000;0,5064247248111259;79,0;83,0;70,0;57,61499356536829;0,5128610218252236;40,0;83,0;83,0;83,0;1,5180722891566265;2,0
farashi p-value cutoff;KNN1;graphlet;2000;0,46656498197180146;88,0;92,0;78,0;61,7144637010716;0,5001235975522648;43,0;92,0;92,0;92,0;1,5326086956521738;2,0
farashi p-value cutoff;KNN1;graphlet;depict;;41,0;41,0;41,0;59,73351400180669;0,6747967479674797;30,0;41,0;41,0;41,0;1,2682926829268293;1,0
farashi p-value cutoff;KNN1;normal;25;;16,0;17,0;14,0;64,70588235294117;0,7864583333333334;13,0;17,0;17,0;17,0;1,2352941176470589;1,0
farashi p-value cutoff;KNN1;normal;50;;21,0;22,0;18,0;51,1755485893417;0,7023809523809523;21,0;22,0;22,0;22,0;1,0454545454545454;1,0
farashi p-value cutoff;KNN1;normal;100;;24,0;25,0;21,0;50,71641791044777;0,579861111111111;22,0;25,0;25,0;25,0;1,12;1,0
farashi p-value cutoff;KNN1;normal;500;;60,0;62,0;53,0;66,38092634538779;0,5209093879958601;36,0;62,0;62,0;62,0;1,4193548387096775;1,0
farashi p-value cutoff;KNN1;normal;1000;0,5106844574891218;79,0;83,0;70,0;57,946624584369374;0,5340799893544801;30,0;83,0;83,0;83,0;1,6385542168674698;2,0
farashi p-value cutoff;KNN1;normal;2000;0,47571557020476163;88,0;92,0;78,0;58,86032985820121;0,5081289432490712;29,0;92,0;92,0;92,0;1,684782608695652;2,0
farashi p-value cutoff;KNN1;normal;depict;;41,0;41,0;41,0;53,20686540198736;0,6692073170731707;33,0;41,0;41,0;41,0;1,1951219512195121;1,0
farashi p-value cutoff;KNN1;autoencode;25;;16,0;17,0;14,0;44,11764705882353;0,71875;14,0;17,0;17,0;17,0;1,1764705882352942;1,0
farashi p-value cutoff;KNN1;autoencode;50;;21,0;22,0;18,0;53,60501567398119;0,6696428571428571;16,0;22,0;22,0;22,0;1,2727272727272727;1,0
farashi p-value cutoff;KNN1;autoencode;100;;24,0;25,0;21,0;51,64179104477612;0,5166666666666667;15,0;25,0;25,0;25,0;1,4;1,0
farashi p-value cutoff;KNN1;autoencode;500;;60,0;62,0;53,0;64,8441771459814;0,5070077135335003;41,0;62,0;62,0;62,0;1,3387096774193548;1,0
farashi p-value cutoff;KNN1;autoencode;1000;0,4962943627084823;79,0;83,0;70,0;64,78189218934705;0,5301737577848497;46,0;83,0;83,0;83,0;1,4457831325301205;1,0
farashi p-value cutoff;KNN1;autoencode;2000;0,46990691554431424;88,0;92,0;78,0;58,462533382499196;0,5112008755318227;53,0;92,0;92,0;92,0;1,423913043478261;1,0
farashi p-value cutoff;KNN1;autoencode;depict;;41,0;41,0;41,0;57,20415537488708;0,6885162601626017;34,0;41,0;41,0;41,0;1,170731707317073;1,0
farashi p-value cutoff;KNN1;combi;25;;16,0;17,0;14,0;55,88235294117647;0,7447916666666666;14,0;17,0;17,0;17,0;1,1764705882352942;1,0
farashi p-value cutoff;KNN1;combi;50;;21,0;22,0;18,0;55,32915360501567;0,6755952380952381;16,0;22,0;22,0;22,0;1,2727272727272727;1,0
farashi p-value cutoff;KNN1;combi;100;;24,0;25,0;21,0;53,67164179104478;0,5322916666666667;19,0;25,0;25,0;25,0;1,24;1,0
farashi p-value cutoff;KNN1;combi;500;;60,0;62,0;53,0;63,17269389986721;0,5422667741780938;36,0;62,0;62,0;62,0;1,4193548387096775;1,0
farashi p-value cutoff;KNN1;combi;1000;0,49140202079401746;79,0;83,0;70,0;55,22631851718134;0,49074116089124964;24,0;83,0;83,0;83,0;1,7108433734939759;2,0
farashi p-value cutoff;KNN1;combi;2000;0,46463991667449334;88,0;92,0;78,0;58,81563362497625;0,496418479199813;41,0;92,0;92,0;92,0;1,5543478260869565;2,0
farashi p-value cutoff;KNN1;combi;depict;;41,0;41,0;41,0;53,54561878952122;0,6529471544715447;31,0;41,0;41,0;41,0;1,2439024390243902;1,0
farashi p-value cutoff;KNN3;graphlet;25;;16,0;17,0;14,0;57,61245674740485;0,6979166666666667;12,0;17,0;17,0;17,0;1,2941176470588236;1,0
farashi p-value cutoff;KNN3;graphlet;50;;21,0;22,0;18,0;62,06896551724138;0,6726190476190477;14,0;22,0;22,0;22,0;1,3636363636363635;1,0
farashi p-value cutoff;KNN3;graphlet;100;;24,0;25,0;21,0;68,6865671641791;0,7263888888888889;17,0;25,0;25,0;25,0;1,44;1,0
farashi p-value cutoff;KNN3;graphlet;500;;60,0;62,0;53,0;59,78091072404905;0,564816670567109;25,0;62,0;62,0;62,0;1,7741935483870968;2,0
farashi p-value cutoff;KNN3;graphlet;1000;0,4789127779186033;79,0;83,0;70,0;57,835692698294395;0,5281061206490022;27,0;83,0;83,0;83,0;1,7349397590361446;2,0
farashi p-value cutoff;KNN3;graphlet;2000;0,49945721052674574;88,0;92,0;78,0;57,02429240275775;0,494440162794459;26,0;92,0;92,0;92,0;1,7173913043478262;2,0
farashi p-value cutoff;KNN3;graphlet;depict;;41,0;41,0;41,0;65,26648599819332;0,6839430894308942;29,0;41,0;41,0;41,0;1,3658536585365855;1,0
farashi p-value cutoff;KNN3;normal;25;;16,0;17,0;14,0;52,94117647058824;0,765625;16,0;17,0;17,0;17,0;1,0588235294117647;1,0
farashi p-value cutoff;KNN3;normal;50;;21,0;22,0;18,0;54,54545454545454;0,6785714285714286;17,0;22,0;22,0;22,0;1,2272727272727273;1,0
farashi p-value cutoff;KNN3;normal;100;;24,0;25,0;21,0;63,28358208955224;0,6194444444444445;13,0;25,0;25,0;25,0;1,56;1,0
farashi p-value cutoff;KNN3;normal;500;;60,0;62,0;53,0;64,33160196828868;0,508047527355604;29,0;62,0;62,0;62,0;1,6129032258064515;2,0
farashi p-value cutoff;KNN3;normal;1000;0,5354356633343644;79,0;83,0;70,0;56,53100560773786;0,5667484899820436;47,0;83,0;83,0;83,0;1,5060240963855422;1,0
farashi p-value cutoff;KNN3;normal;2000;0,48631865583720024;88,0;92,0;78,0;56,1205904372409;0,5320650779206996;28,0;92,0;92,0;92,0;1,7065217391304348;2,0
farashi p-value cutoff;KNN3;normal;depict;;41,0;41,0;41,0;59,12375790424571;0,6951219512195121;33,0;41,0;41,0;41,0;1,1951219512195121;1,0
farashi p-value cutoff;KNN3;autoencode;25;;16,0;17,0;14,0;61,072664359861584;0,78125;14,0;17,0;17,0;17,0;1,2352941176470589;1,0
farashi p-value cutoff;KNN3;autoencode;50;;21,0;22,0;18,0;65,75235109717869;0,7053571428571429;17,0;22,0;22,0;22,0;1,2727272727272727;1,0
farashi p-value cutoff;KNN3;autoencode;100;;24,0;25,0;21,0;39,492537313432834;0,34930555555555554;9,0;25,0;25,0;25,0;1,8;2,0
farashi p-value cutoff;KNN3;autoencode;500;;60,0;62,0;53,0;54,69616496133718;0,4924322859923895;21,0;62,0;62,0;62,0;1,7258064516129032;2,0
farashi p-value cutoff;KNN3;autoencode;1000;0,4978557835503763;79,0;83,0;70,0;56,75956605542518;0,5146230254854617;27,0;83,0;83,0;83,0;1,6746987951807228;2,0
farashi p-value cutoff;KNN3;autoencode;2000;0,45237344892443127;88,0;92,0;78,0;55,120232867375094;0,49770161357040565;22,0;92,0;92,0;92,0;1,7608695652173914;2,0
farashi p-value cutoff;KNN3;autoencode;depict;;41,0;41,0;41,0;68,60885275519422;0,7347560975609756;34,0;41,0;41,0;41,0;1,1951219512195121;1,0
farashi p-value cutoff;KNN3;combi;25;;16,0;17,0;14,0;50,0;0,6822916666666666;11,0;17,0;17,0;17,0;1,3529411764705883;1,0
farashi p-value cutoff;KNN3;combi;50;;21,0;22,0;18,0;61,75548589341693;0,6875;16,0;22,0;22,0;22,0;1,3181818181818181;1,0
farashi p-value cutoff;KNN3;combi;100;;24,0;25,0;21,0;60,68656716417911;0,6072916666666667;17,0;25,0;25,0;25,0;1,44;1,0
farashi p-value cutoff;KNN3;combi;500;;60,0;62,0;53,0;66,85151917519332;0,5724666496716257;27,0;62,0;62,0;62,0;1,7580645161290323;2,0
farashi p-value cutoff;KNN3;combi;1000;0,46830644701021357;79,0;83,0;70,0;61,84030466962096;0,5130398606563108;19,0;83,0;83,0;83,0;2,0240963855421685;2,0
farashi p-value cutoff;KNN3;combi;2000;0,48587932539313083;88,0;92,0;78,0;52,63596035444114;0,49556267414574207;15,0;92,0;92,0;92,0;1,8369565217391304;2,0
farashi p-value cutoff;KNN3;combi;depict;;41,0;41,0;41,0;54,47154471544715;0,5660569105691058;23,0;41,0;41,0;41,0;1,5609756097560976;1,0
farashi p-value cutoff;KNN5;graphlet;25;;16,0;17,0;14,0;70,24221453287198;0,7760416666666666;12,0;17,0;17,0;17,0;1,2941176470588236;1,0
farashi p-value cutoff;KNN5;graphlet;50;;21,0;22,0;18,0;69,5141065830721;0,7202380952380952;16,0;22,0;22,0;22,0;1,3181818181818181;1,0
farashi p-value cutoff;KNN5;graphlet;100;;24,0;25,0;21,0;63,13432835820896;0,6454861111111111;15,0;25,0;25,0;25,0;1,52;1,0
farashi p-value cutoff;KNN5;graphlet;500;;60,0;62,0;53,0;58,94907443567914;0,5582973896521871;24,0;62,0;62,0;62,0;1,8387096774193548;2,0
farashi p-value cutoff;KNN5;graphlet;1000;0,5258876815222577;79,0;83,0;70,0;57,587624543607006;0,5434055448963898;27,0;83,0;83,0;83,0;1,8433734939759037;2,0
farashi p-value cutoff;KNN5;graphlet;2000;0,4835778618098324;88,0;92,0;78,0;54,484847976936756;0,4799976576320583;23,0;92,0;92,0;92,0;1,8369565217391304;2,0
farashi p-value cutoff;KNN5;graphlet;depict;;41,0;41,0;41,0;61,743450767841004;0,7083333333333333;31,0;41,0;41,0;41,0;1,2682926829268293;1,0
farashi p-value cutoff;KNN5;normal;25;;16,0;17,0;14,0;52,94117647058824;0,78125;17,0;17,0;17,0;17,0;1,0;1,0
farashi p-value cutoff;KNN5;normal;50;;21,0;22,0;18,0;58,62068965517242;0,7440476190476191;20,0;22,0;22,0;22,0;1,1363636363636365;1,0
farashi p-value cutoff;KNN5;normal;100;;24,0;25,0;21,0;60,268656716417915;0,63125;16,0;25,0;25,0;25,0;1,48;1,0
farashi p-value cutoff;KNN5;normal;500;;60,0;62,0;53,0;63,77216277434976;0,5308356944494275;28,0;62,0;62,0;62,0;1,6290322580645162;2,0
farashi p-value cutoff;KNN5;normal;1000;0,4624671938508599;79,0;83,0;70,0;53,711705206519646;0,5406568241027281;34,0;83,0;83,0;83,0;1,6867469879518073;2,0
farashi p-value cutoff;KNN5;normal;2000;0,48374720324605913;88,0;92,0;78,0;55,623624194071056;0,5152917900637244;23,0;92,0;92,0;92,0;1,8478260869565217;2,0
farashi p-value cutoff;KNN5;normal;depict;;41,0;41,0;41,0;60,569105691056905;0,6915650406504066;35,0;41,0;41,0;41,0;1,1951219512195121;1,0
farashi p-value cutoff;KNN5;autoencode;25;;16,0;17,0;14,0;62,28373702422145;0,6979166666666667;12,0;17,0;17,0;17,0;1,2941176470588236;1,0
farashi p-value cutoff;KNN5;autoencode;50;;21,0;22,0;18,0;63,24451410658307;0,6845238095238095;15,0;22,0;22,0;22,0;1,3181818181818181;1,0
farashi p-value cutoff;KNN5;autoencode;100;;24,0;25,0;21,0;44,447761194029844;0,3895833333333334;11,0;25,0;25,0;25,0;1,6;2,0
farashi p-value cutoff;KNN5;autoencode;500;;60,0;62,0;53,0;65,1644145903304;0,5255233802819161;19,0;59,0;62,0;62,0;2,032258064516129;2,0
farashi p-value cutoff;KNN5;autoencode;1000;0,4880174170539296;79,0;83,0;70,0;62,504440187041055;0,5055278798452412;28,0;83,0;83,0;83,0;1,9156626506024097;2,0
farashi p-value cutoff;KNN5;autoencode;2000;0,44464485312603275;88,0;92,0;78,0;51,5524957259227;0,48916149110676543;13,0;92,0;92,0;92,0;1,858695652173913;2,0
farashi p-value cutoff;KNN5;autoencode;depict;;41,0;41,0;41,0;63,27913279132792;0,6935975609756098;28,0;41,0;41,0;41,0;1,3414634146341464;1,0
farashi p-value cutoff;KNN5;combi;25;;16,0;17,0;14,0;51,384083044982695;0,6197916666666667;10,0;17,0;17,0;17,0;1,4705882352941178;1,0
farashi p-value cutoff;KNN5;combi;50;;21,0;22,0;18,0;66,92789968652038;0,6666666666666666;14,0;22,0;22,0;22,0;1,4545454545454546;1,0
farashi p-value cutoff;KNN5;combi;100;;24,0;25,0;21,0;60,98507462686567;0,5527777777777777;16,0;24,0;25,0;25,0;1,56;1,0
farashi p-value cutoff;KNN5;combi;500;;60,0;62,0;53,0;62,88662813403108;0,5320481638833215;20,0;53,0;62,0;62,0;2,3548387096774195;3,0
farashi p-value cutoff;KNN5;combi;1000;0,4940045685073586;79,0;83,0;70,0;59,30430275961264;0,5309699460994131;21,0;83,0;83,0;83,0;2,1325301204819276;2,0
farashi p-value cutoff;KNN5;combi;2000;0,4986580202901544;88,0;92,0;78,0;51,10539371794442;0,5121935532747717;18,0;92,0;92,0;92,0;1,8695652173913044;2,0
farashi p-value cutoff;KNN5;combi;depict;;41,0;41,0;41,0;61,02077687443541;0,6316056910569107;27,0;41,0;41,0;41,0;1,4878048780487805;1,0
farashi p-value cutoff;KNN7;graphlet;25;;16,0;17,0;14,0;62,28373702422145;0,7135416666666667;14,0;17,0;17,0;17,0;1,1764705882352942;1,0
farashi p-value cutoff;KNN7;graphlet;50;;21,0;22,0;18,0;68,3385579937304;0,7351190476190477;15,0;22,0;22,0;22,0;1,3181818181818181;1,0
farashi p-value cutoff;KNN7;graphlet;100;;24,0;25,0;21,0;57,5820895522388;0,540625;9,0;25,0;25,0;25,0;1,68;2,0
farashi p-value cutoff;KNN7;graphlet;500;;60,0;62,0;53,0;65,1400062485355;0,5316445872802598;21,0;54,0;62,0;62,0;2,1129032258064515;2,0
farashi p-value cutoff;KNN7;graphlet;1000;0,505243216111988;79,0;83,0;70,0;58,88415915959634;0,5465211976538975;26,0;83,0;83,0;83,0;1,963855421686747;2,0
farashi p-value cutoff;KNN7;graphlet;2000;0,4648312153456315;88,0;92,0;78,0;54,28636876627223;0,48795158472596617;24,0;92,0;92,0;92,0;1,858695652173913;2,0
farashi p-value cutoff;KNN7;graphlet;depict;;41,0;41,0;41,0;67,97651309846432;0,7530487804878049;32,0;41,0;41,0;41,0;1,3170731707317074;1,0
farashi p-value cutoff;KNN7;normal;25;;16,0;17,0;14,0;44,11764705882353;0,6875;15,0;17,0;17,0;17,0;1,1176470588235294;1,0
farashi p-value cutoff;KNN7;normal;50;;21,0;22,0;18,0;52,89968652037618;0,7261904761904762;21,0;22,0;22,0;22,0;1,0454545454545454;1,0
farashi p-value cutoff;KNN7;normal;100;;24,0;25,0;21,0;63,49253731343284;0,6333333333333333;15,0;25,0;25,0;25,0;1,48;1,0
farashi p-value cutoff;KNN7;normal;500;;60,0;62,0;53,0;66,23447629461845;0,5820354189789506;28,0;62,0;62,0;62,0;1,6290322580645162;2,0
farashi p-value cutoff;KNN7;normal;1000;0,48565467605228246;79,0;83,0;70,0;53,303207998742195;0,5260107143362425;33,0;83,0;83,0;83,0;1,7228915662650603;2,0
farashi p-value cutoff;KNN7;normal;2000;0,47246270919648714;88,0;92,0;78,0;55,353211983060135;0,5182339282398646;31,0;92,0;92,0;92,0;1,8043478260869565;2,0
farashi p-value cutoff;KNN7;normal;depict;;41,0;41,0;41,0;62,037037037037045;0,660060975609756;28,0;41,0;41,0;41,0;1,3658536585365855;1,0
farashi p-value cutoff;KNN7;autoencode;25;;16,0;17,0;14,0;52,941176470588225;0,734375;13,0;17,0;17,0;17,0;1,2352941176470589;1,0
farashi p-value cutoff;KNN7;autoencode;50;;21,0;22,0;18,0;67,31974921630093;0,6994047619047619;16,0;21,0;22,0;22,0;1,3636363636363635;1,0
farashi p-value cutoff;KNN7;autoencode;100;;24,0;25,0;21,0;64,0;0,5472222222222222;15,0;25,0;25,0;25,0;1,44;1,0
farashi p-value cutoff;KNN7;autoencode;500;;60,0;62,0;53,0;63,430445989221276;0,5624056018221133;20,0;56,0;62,0;62,0;2,225806451612903;2,0
farashi p-value cutoff;KNN7;autoencode;1000;0,5409170075834481;79,0;83,0;70,0;61,81642956553133;0,5112816995656174;24,0;76,0;83,0;83,0;2,180722891566265;2,0
farashi p-value cutoff;KNN7;autoencode;2000;0,4517043919709969;88,0;92,0;78,0;58,58991764719028;0,4922956667136454;14,0;92,0;92,0;92,0;2,010869565217391;2,0
farashi p-value cutoff;KNN7;autoencode;depict;;41,0;41,0;41,0;64,85998193315267;0,6895325203252032;27,0;41,0;41,0;41,0;1,4146341463414633;1,0
farashi p-value cutoff;KNN7;combi;25;;16,0;17,0;14,0;50,86505190311419;0,6614583333333333;12,0;17,0;17,0;17,0;1,3529411764705883;1,0
farashi p-value cutoff;KNN7;combi;50;;21,0;22,0;18,0;62,460815047021946;0,6547619047619048;13,0;21,0;22,0;22,0;1,5;1,0
farashi p-value cutoff;KNN7;combi;100;;24,0;25,0;21,0;62,2686567164179;0,5756944444444444;13,0;24,0;25,0;25,0;1,68;1,0
farashi p-value cutoff;KNN7;combi;500;;60,0;62,0;53,0;61,7804420838866;0,5359813896251044;16,0;52,0;62,0;62,0;2,3548387096774195;2,0
farashi p-value cutoff;KNN7;combi;1000;0,4791024894783946;79,0;83,0;70,0;57,298211696471725;0,5235777391083154;19,0;79,0;83,0;83,0;2,2048192771084336;2,0
farashi p-value cutoff;KNN7;combi;2000;0,4896639778410969;88,0;92,0;78,0;58,797894807415105;0,5141371615852435;18,0;92,0;92,0;92,0;2,130434782608696;2,0
farashi p-value cutoff;KNN7;combi;depict;;41,0;41,0;41,0;53,139114724480585;0,6117886178861789;28,0;41,0;41,0;41,0;1,3902439024390243;1,0
